total_harvarea,avg_farmsize,cropland_fraction,majcrop,majcrop_rank,crop,country,cropname,iso_a3
2186.533143546545,0.0269729243998142,0.6680172780960593,10.0,2,18,India,Soybeans,IND
0.0021779582396916,2.630384347453733e-06,0.0002021357742181,9.0,1,18,Central African Republic,Soybeans,CAF
0.0021779582396916,2.630384347453733e-06,0.0002021357742181,2.0,2,18,Central African Republic,Soybeans,CAF
41.15401549505009,0.0012497802998891,0.0727869051595857,10.0,1,18,South Africa,Soybeans,ZAF
41.15401549505009,0.0012497802998891,0.0727869051595857,7.0,2,18,South Africa,Soybeans,ZAF
0.0445269276115141,0.000664581009127,0.0039827179890023,10.0,1,18,Botswana,Soybeans,BWA
0.0445269276115141,0.000664581009127,0.0039827179890023,7.0,2,18,Botswana,Soybeans,BWA
0.8174566955859746,8.444800574235275e-05,0.0004950521966072,9.0,1,18,Côte d'Ivoire,Soybeans,CIV
0.8174566955859746,8.444800574235275e-05,0.0004950521966072,10.0,2,18,Côte d'Ivoire,Soybeans,CIV
0.0047010041525936,0.0004701004152593,0.2051578947368421,7.0,1,18,Lebanon,Soybeans,LBN
0.0047010041525936,0.0004701004152593,0.2051578947368421,10.0,2,18,Lebanon,Soybeans,LBN
3.9578715613706654,0.0012148163171794,0.0301668766760363,8.0,1,18,Guatemala,Soybeans,GTM
3.9578715613706654,0.0012148163171794,0.0301668766760363,9.0,2,18,Guatemala,Soybeans,GTM
7.480859609850086,0.0102197535653689,0.225655737704918,14.0,1,18,Rwanda,Soybeans,RWA
7.480859609850086,0.0102197535653689,0.225655737704918,10.0,2,18,Rwanda,Soybeans,RWA
0.024549556110287,0.000183205642614,1.5710919088766692e-05,9.0,1,18,Angola,Soybeans,AGO
0.024549556110287,0.000183205642614,1.5710919088766692e-05,8.0,2,18,Angola,Soybeans,AGO
0.9035783154332648,0.000260322188255,0.3789593473744863,12.0,1,18,Benin,Soybeans,BEN
0.9035783154332648,0.000260322188255,0.3789593473744863,10.0,2,18,Benin,Soybeans,BEN
0.0022562678932445,0.000376044648874,0.0,5.0,1,18,Finland,Soybeans,FIN
0.0022562678932445,0.000376044648874,0.0,0.0,2,18,Finland,Soybeans,FIN
0.0002944659154309,7.361647885772982e-05,0.5467105263157894,10.0,1,18,Algeria,Soybeans,DZA
0.0002944659154309,7.361647885772982e-05,0.5467105263157894,12.0,1,18,Algeria,Soybeans,DZA
8.238447170660663,0.0020539633933334,0.2347857864556679,10.0,1,18,Turkey,Soybeans,TUR
8.238447170660663,0.0020539633933334,0.2347857864556679,12.0,2,18,Turkey,Soybeans,TUR
0.4348908674595009,8.020857016958703e-05,0.5380091828612475,12.0,1,18,Morocco,Soybeans,MAR
0.4348908674595009,8.020857016958703e-05,0.5380091828612475,10.0,2,18,Morocco,Soybeans,MAR
4.08622229777267e-26,2.043111148886335e-26,0.0,2.0,1,18,Papua New Guinea,Soybeans,PNG
4.08622229777267e-26,2.043111148886335e-26,0.0,11.0,1,18,Papua New Guinea,Soybeans,PNG
1.2037898194350447,0.0001056883072374,0.3129111408899773,12.0,1,18,Spain,Soybeans,ESP
1.2037898194350447,0.0001056883072374,0.3129111408899773,10.0,2,18,Spain,Soybeans,ESP
0.439078832318728,0.000544762819254,0.2426694527882983,12.0,1,18,Burundi,Soybeans,BDI
0.439078832318728,0.000544762819254,0.2426694527882983,14.0,2,18,Burundi,Soybeans,BDI
202.22588958369047,0.015124215809116,0.0486456156095871,4.0,1,18,Bolivia (Plurinational State of),Soybeans,BOL
202.22588958369047,0.015124215809116,0.0486456156095871,10.0,2,18,Bolivia (Plurinational State of),Soybeans,BOL
0.3560282967796411,0.0005220356257765,0.0638462725729279,9.0,1,18,El Salvador,Soybeans,SLV
0.3560282967796411,0.0005220356257765,0.0638462725729279,8.0,2,18,El Salvador,Soybeans,SLV
0.0001545476053479,1.0303173689862888e-05,0.7273333333333334,12.0,1,20,Nepal,Sunflower seed,NPL
0.0001545476053479,1.0303173689862888e-05,0.7273333333333334,5.0,2,20,Nepal,Sunflower seed,NPL
7.292923481687808,0.0127054416057278,0.0023592517880066,9.0,1,20,Montenegro,Sunflower seed,MNE
7.292923481687808,0.0127054416057278,0.0023592517880066,10.0,2,20,Montenegro,Sunflower seed,MNE
31.46142399447635,0.0014997341974676,0.1361161818647104,10.0,1,20,Iran (Islamic Republic of),Sunflower seed,IRN
31.46142399447635,0.0014997341974676,0.1361161818647104,7.0,2,20,Iran (Islamic Republic of),Sunflower seed,IRN
422.0748828124356,0.0447350167262782,0.4880717931553845,12.0,1,20,Romania,Sunflower seed,ROU
422.0748828124356,0.0447350167262782,0.4880717931553845,4.0,2,20,Romania,Sunflower seed,ROU
0.0681655724856256,0.0012861428770872,0.1988778550148957,10.0,1,20,Armenia,Sunflower seed,ARM
0.0681655724856256,0.0012861428770872,0.1988778550148957,12.0,2,20,Armenia,Sunflower seed,ARM
339.840391134082,0.0150418444267729,0.371353330211733,12.0,1,20,France,Sunflower seed,FRA
339.840391134082,0.0150418444267729,0.371353330211733,9.0,2,20,France,Sunflower seed,FRA
17.326094463718732,0.0066792962466147,0.04721442194538,10.0,1,20,Georgia,Sunflower seed,GEO
17.326094463718732,0.0066792962466147,0.04721442194538,4.0,2,20,Georgia,Sunflower seed,GEO
39.076838277362846,0.0011087515116718,0.4009967504733915,12.0,1,20,Canada,Sunflower seed,CAN
