,iso_a3,cropname,whichlag,r2,avg_gdp,flag_sum,total_harvarea,cropland_fraction,avg_sm,avg_tmax
1428,SUR,"Rice, paddy",yield_lead,0.14082898564416646,5710.98481509682,0.0,13.985190051809752,0.0147803992740471,0.36740061137145963,30.750848507502386
1429,SUR,Soybeans,yield_lag,0.007377735346343053,5710.98481509682,4.0,0.0163446510549647,0.0,0.3320632522753618,29.757480957444535
1430,SUR,Sweet potatoes,yield_lead,0.0015797839576510452,5710.98481509682,0.0,0.0063636930315169,0.0049638862645902,0.3499568271235625,31.985953230781785
1431,SVK,Barley,yield_log_dt,0.048813958901295106,15867.251097356288,0.0,110.3345654446166,0.39272842740335,0.27434185995527066,17.22533972996256
1432,SVK,Maize,yield_log_dt,0.6605087669469264,15867.251097356288,0.0,66.02365025867766,0.39272842740335,0.2422313586852621,23.416110214977014
1433,SVK,Millet,yield_log_dt,0.24925986519636342,15867.251097356288,0.0,0.4405576360554732,0.3954675549633578,0.24286794177539722,23.705319016287074
1434,SVK,Oats,yield_lead,0.003343769451902672,15867.251097356288,0.0,10.413273511941952,0.39272842740335,0.2726883435707031,17.677524906250092
1435,SVK,Potatoes,yield_log_dt,0.04375777837217227,15867.251097356288,0.0,13.469049412749882,0.39272842740335,0.27597426450705753,17.900528304654994
1436,SVK,Pulses nes,yield_lag,0.06265189104182319,15867.251097356288,5.0,0.3028346330069098,0.3926628347416099,0.2470054408324507,24.524957726474028
1437,SVK,Rapeseed,yield_log_dt,0.044871248172259126,15867.251097356288,0.0,43.90598442924238,0.39272842740335,0.2827050561969546,14.912686526751907
1438,SVK,Rye,yield_lag,0.07487384928377669,15867.251097356288,0.0,15.806848989013815,0.39272842740335,0.29103956615982957,12.576708808457646
1439,SVK,Sorghum,yield_log_dt,0.07918822066915568,15867.251097356288,0.0,0.0480117483527635,0.3956698443216107,0.2436488192560515,22.476040859566783
1440,SVK,Soybeans,yield_log_dt,0.733075821214282,15867.251097356288,0.0,2.826868493089478,0.6467396803850188,0.26762586703332375,22.770950429042838
1441,SVK,Sugar beet,yield_log_dt,0.6149737518359507,15867.251097356288,0.0,16.946509493875055,0.4271178650852483,0.24214089961684804,22.181517068206123
1442,SVK,Sunflower seed,yield_log_dt,0.3245870847888455,15867.251097356288,0.0,36.71291636633546,0.4171029598065185,0.24456735567532426,23.33201299734092
1443,SVK,Wheat,yield_log_dt,0.20584404003980844,15867.251097356288,0.0,187.78316244052257,0.39272842740335,0.27373125327801545,17.4063786446592
1444,SVN,Barley,yield_lead,0.013334584604100603,21994.33578771431,0.0,5.49187757378968,0.088230381342578,0.2877803058514759,17.267466357546677
1445,SVN,Maize,yield_log_dt,0.6070731565010415,21994.33578771431,0.0,21.09862981463084,0.088230381342578,0.2758650265606583,20.837707556012596
1446,SVN,Millet,yield_log_dt,0.242333132259462,21994.33578771431,0.0,0.1268365380755085,0.0888695721203461,0.26880997625068714,22.802703595578635
1447,SVN,Oats,yield_lead,0.0004786848788969463,21994.33578771431,0.0,0.9308323356417532,0.088230381342578,0.28870509567925146,17.231284609198962
1448,SVN,Potatoes,yield_lead,0.024250045019084385,21994.33578771431,0.0,3.82651011490816,0.088230381342578,0.2844230444005312,19.042709309276713
1449,SVN,Pulses nes,yield_log_dt,0.27523201783555623,21994.33578771431,0.0,0.0001436416969227,0.3610526315789474,0.23775826465515865,25.16334286190216
1450,SVN,Rapeseed,yield_lead,0.005773280894665141,21994.33578771431,0.0,0.0345101854506637,0.088230381342578,0.2858432971063222,15.259628525744075
1451,SVN,Rye,yield_lead,0.016006844689185746,21994.33578771431,0.0,0.4123389201640748,0.0884692587324166,0.29716869429883824,13.155084058182796
1452,SVN,Sorghum,yield_log_dt,0.37228740503874974,21994.33578771431,0.0,0.0019045365443162,0.0808771929824561,0.29892950827901615,19.295139133851
1453,SVN,Soybeans,yield_log_dt,0.35619108060099963,21994.33578771431,0.0,0.0844179071605371,0.088230381342578,0.30025565651776914,20.582266932486863
